surface_m2,log_surface,rooms,bathrooms,total_rooms,rooms_per_m2,city_tier,prop_tier,city_encoded,is_sale,is_apartment,is_villa,is_studio,type_appartement
-0.15223880597014924,-0.22629583876372214,0.0,0.0,0.0,-0.10236220472440952,3,2,4,1,1,0,0,True
-0.29850746268656714,-0.5497681586674964,0.0,0.0,0.0,0.2677165354330709,3,2,4,1,1,0,0,True
-0.14925373134328357,-0.22105634549214764,1.0,0.0,1.0,0.49606299212598426,3,2,4,1,1,0,0,True
2.352238805970149,1.147174466003409,0.0,0.0,0.0,-0.6377952755905512,3,2,4,1,1,0,0,True
0.208955223880597,0.22355627402997036,0.0,0.0,0.0,-0.40157480314960636,3,2,4,1,1,0,0,True
-0.5074626865671642,-1.9149129258782112,1.0,0.0,1.0,15.031496062992128,3,2,4,1,1,0,0,True
0.0,0.0,0.0,0.0,0.0,-0.27559055118110243,3,2,4,1,1,0,0,True
-0.3283582089552239,-0.6398654715776874,580.0,0.0,580.0,652.8267716535433,3,2,4,1,1,0,0,True
0.208955223880597,0.22355627402997036,1.0,0.0,1.0,-0.08661417322834648,3,2,4,1,1,0,0,True
-0.07462686567164178,-0.10163337837805367,1.0,0.0,1.0,0.2992125984251968,3,2,4,1,1,0,0,True
-0.23283582089552238,-0.38547669605043183,0.0,0.0,0.0,0.055118110236220416,3,2,4,1,1,0,0,True
-0.3761194029850746,-0.8144589064516867,0.0,0.0,0.0,0.7401574803149605,3,2,4,1,1,0,0,True
-0.01791044776119403,-0.023049953194751675,0.0,0.0,0.0,-0.2677165354330709,3,2,4,1,1,0,0,True
-0.28059701492537314,-0.5009080544468397,0.0,0.0,0.0,0.1968503937007873,3,2,4,1,1,0,0,True
29.313432835820894,2.743168366661091,0.0,0.0,0.0,-0.7086614173228347,3,2,4,1,1,0,0,True
0.21194029850746268,0.22627496757658466,3.0,0.0,3.0,0.5354330708661418,3,2,4,1,1,0,0,True
-0.29850746268656714,-0.5497681586674964,0.0,0.0,0.0,0.2677165354330709,3,2,4,1,1,0,0,True
-0.26865671641791045,-0.47017251934501153,0.0,0.0,0.0,0.15748031496062992,3,2,4,1,1,0,0,True
-0.07164179104477612,-0.09726435056605102,0.0,0.0,0.0,-0.2125984251968504,3,2,4,1,1,0,0,True
-0.208955223880597,-0.33433132724875997,1.0,0.0,1.0,0.7165354330708662,3,2,4,1,1,0,0,True
-0.22686567164179106,-0.37232724221373015,0.0,0.0,0.0,0.03937007874015738,3,2,4,1,1,0,0,True
1.0149253731343284,0.7228973021905536,1.0,0.0,1.0,-0.4173228346456694,3,2,4,1,1,0,0,True
2.4298507462686567,1.1652788980866515,0.0,0.0,0.0,-0.6377952755905512,3,2,4,1,1,0,0,True
-0.5164179104477612,-2.132655832083743,0.0,0.0,0.0,10.535433070866143,3,2,4,1,1,0,0,True
-0.29850746268656714,-0.5497681586674964,0.0,0.0,0.0,0.2677165354330709,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,2.0,0.0,2.0,-0.24409448818897642,3,2,4,1,1,0,0,True
1.4029850746268657,0.8752092962059244,9.0,0.0,9.0,0.49606299212598426,3,2,4,1,1,0,0,True
0.0,0.0,0.0,0.0,0.0,-0.27559055118110243,3,2,4,1,1,0,0,True
1.2537313432835822,0.8205675727874405,0.0,0.0,0.0,-0.5826771653543308,3,2,4,1,1,0,0,True
-0.2417910447761194,-0.4056875426353403,1.0,0.0,1.0,0.874015748031496,3,2,4,1,1,0,0,True
0.29850746268656714,0.3007528914583828,6.0,0.0,6.0,1.251968503937008,3,2,4,1,1,0,0,True
-0.24477611940298508,-0.4125594650631187,1.0,0.0,1.0,0.8897637795275591,3,2,4,1,1,0,0,True
0.21194029850746268,0.22627496757658466,0.0,0.0,0.0,-0.40157480314960636,3,2,4,1,1,0,0,True
-0.09850746268656717,-0.13762855884701372,1.0,0.0,1.0,0.35433070866141725,3,2,4,1,1,0,0,True
0.6567164179104478,0.5438991993234602,0.0,0.0,0.0,-0.5196850393700787,3,2,4,1,1,0,0,True
-0.014925373134328358,-0.019153928259626297,1.0,0.0,1.0,0.18110236220472442,3,2,4,1,1,0,0,True
0.05373134328358209,0.06482487866012718,2.0,0.0,2.0,0.48031496062992124,3,2,4,1,1,0,0,True
-0.1253731343283582,-0.18052593226465896,0.0,0.0,0.0,-0.1496062992125985,3,2,4,1,1,0,0,True
-0.3582089552238806,-0.7436629127483482,0.0,0.0,0.0,0.5984251968503936,3,2,4,1,1,0,0,True
0.9253731343283582,0.6823468523176085,0.0,0.0,0.0,-0.5590551181102362,3,2,4,1,1,0,0,True
29.313432835820894,2.743168366661091,0.0,0.0,0.0,-0.7086614173228347,3,2,4,1,1,0,0,True
-0.28955223880597014,-0.5249017628309618,0.0,0.0,0.0,0.22834645669291337,3,2,4,1,1,0,0,True
-0.43283582089552236,-1.1042421206732966,0.0,0.0,0.0,1.535433070866142,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,0.0,0.0,0.0,0.07086614173228345,3,2,4,1,1,0,0,True
0.47761194029850745,0.43307763196796784,0.0,0.0,0.0,-0.48818897637795283,3,2,4,1,1,0,0,True
-0.373134328358209,-0.8021387438338614,0.0,0.0,0.0,0.7165354330708662,3,2,4,1,1,0,0,True
1.7014925373134329,0.9729145179237406,4.0,0.0,4.0,-0.18897637795275593,3,2,4,1,1,0,0,True
-0.3283582089552239,-0.6398654715776874,0.0,0.0,0.0,0.4094488188976378,3,2,4,1,1,0,0,True
0.3701492537313433,0.35679110667817615,5.0,0.0,5.0,0.8346456692913384,3,2,4,1,1,0,0,True
-0.26865671641791045,-0.47017251934501153,2.0,0.0,2.0,1.9055118110236224,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,0.0,0.0,0.0,-0.5590551181102362,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,0.0,0.0,0.0,0.07086614173228345,3,2,4,1,1,0,0,True
9.91044776119403,2.025478894431379,0.0,0.0,0.0,-0.6929133858267718,3,2,4,1,1,0,0,True
-0.208955223880597,-0.33433132724875997,0.0,0.0,0.0,0.0,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,1.0,0.0,1.0,0.8582677165354331,3,2,0,1,1,0,0,True
3.2417910447761193,1.3305170882498807,0.0,0.0,0.0,-0.6535433070866142,3,2,4,1,1,0,0,True
0.0,0.0,1.0,0.0,1.0,0.15748031496062992,3,2,4,1,1,0,0,True
-0.1791044776119403,-0.27535077145874043,1.0,0.0,1.0,0.5984251968503936,3,2,4,1,1,0,0,True
2.4477611940298507,1.169389635074459,0.0,0.0,0.0,-0.6377952755905512,3,2,4,1,1,0,0,True
-0.26865671641791045,-0.47017251934501153,0.0,0.0,0.0,0.15748031496062992,3,2,4,1,1,0,0,True
0.0,0.0,2.0,0.0,2.0,0.5984251968503936,3,2,4,1,1,0,0,True
-0.14626865671641792,-0.2158566966613725,1.0,0.0,1.0,0.48818897637795267,3,2,4,1,1,0,0,True
10.507462686567164,2.0634642524774054,1.0,0.0,1.0,-0.6771653543307087,3,2,4,1,1,0,0,True
-0.11940298507462686,-0.17075790148019387,0.0,0.0,0.0,-0.15748031496062992,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,2.0,0.0,2.0,1.6456692913385826,3,2,4,1,1,0,0,True
-0.14029850746268657,-0.20557454010124526,2.0,0.0,2.0,1.0629921259842519,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.35433070866141736,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,1.0,0.0,1.0,0.8582677165354331,3,2,4,1,1,0,0,True
-0.30149253731343284,-0.5582620632525725,0.0,0.0,0.0,0.2834645669291338,3,2,4,1,1,0,0,True
2.298507462686567,1.1343537680229772,0.0,0.0,0.0,-0.6299212598425197,3,2,4,1,1,0,0,True
-0.023880597014925373,-0.030909241174822626,0.0,0.0,0.0,-0.25984251968503946,3,2,4,1,1,0,0,True
-0.3582089552238806,-0.7436629127483482,0.0,0.0,0.0,0.5984251968503936,3,2,4,1,1,0,0,True
-0.11940298507462686,-0.17075790148019387,0.0,0.0,0.0,-0.15748031496062992,3,2,4,1,1,0,0,True
3.2417910447761193,1.3305170882498807,3.0,0.0,3.0,-0.46456692913385833,3,2,4,1,1,0,0,True
-0.34328358208955223,-0.6897964460660189,2.0,0.0,2.0,2.9212598425196847,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,1.0,0.0,1.0,0.8582677165354331,3,2,0,1,1,0,0,True
0.208955223880597,0.22355627402997036,0.0,0.0,0.0,-0.40157480314960636,2,2,2,1,1,0,0,True
0.14925373134328357,0.1667808927792161,0.0,0.0,0.0,-0.37795275590551186,3,2,4,1,1,0,0,True
0.3611940298507463,0.3500323973520965,0.0,0.0,0.0,-0.45669291338582685,3,2,4,1,1,0,0,True
0.029850746268656716,0.03676963959312364,0.0,0.0,0.0,-0.2992125984251969,3,2,4,1,1,0,0,True
3.1343283582089554,1.3108079423177286,0.0,0.0,0.0,-0.6535433070866142,3,2,4,1,1,0,0,True
0.5970149253731343,0.508917119226754,2.0,0.0,2.0,-0.09448818897637794,3,2,4,1,1,0,0,True
-0.23283582089552238,-0.38547669605043183,1.0,0.0,1.0,0.8267716535433071,3,2,4,1,1,0,0,True
0.25671641791044775,0.2658091295933695,2.0,0.0,2.0,0.17322834645669283,3,2,4,1,1,0,0,True
-0.08955223880597014,-0.12390735205254981,1.0,0.0,1.0,0.33070866141732275,3,2,4,1,1,0,0,True
-0.31343283582089554,-0.5933338802778341,1.0,0.0,1.0,1.3858267716535435,3,2,4,1,1,0,0,True
-0.014925373134328358,-0.019153928259626297,0.0,0.0,0.0,-0.2677165354330709,3,2,4,1,1,0,0,True
-0.191044776119403,-0.29833614677979986,0.0,0.0,0.0,-0.039370078740157514,3,2,4,1,1,0,0,True
1.1044776119402986,0.7611769163561694,0.0,0.0,0.0,-0.5748031496062993,3,2,4,1,1,0,0,True
-0.4626865671641791,-1.3267498581902462,0.0,0.0,0.0,2.4330708661417324,3,2,4,1,1,0,0,True
1.653731343283582,0.9581898460361511,5.0,0.0,5.0,-0.07086614173228345,3,2,4,1,1,0,0,True
29.313432835820894,2.743168366661091,0.0,0.0,0.0,-0.7086614173228347,3,2,4,1,1,0,0,True
0.05970149253731343,0.07166244090165488,0.0,0.0,0.0,-0.3228346456692914,3,2,4,1,1,0,0,True
-0.34328358208955223,-0.6897964460660189,0.0,0.0,0.0,0.49606299212598426,3,2,4,1,1,0,0,True
-0.3940298507462687,-0.8934409037979194,0.0,0.0,0.0,0.921259842519685,3,2,0,1,1,0,0,True
0.09253731343283582,0.10809360335704105,0.0,0.0,0.0,-0.3464566929133859,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.35433070866141736,3,2,4,1,1,0,0,True
-0.29850746268656714,-0.5497681586674964,0.0,0.0,0.0,0.2677165354330709,3,2,4,1,1,0,0,True
-0.5134328358208955,-2.052121619482589,0.0,0.0,0.0,9.125984251968504,3,2,4,1,1,0,0,True
-0.32238805970149254,-0.6208711800033612,0.0,0.0,0.0,0.37795275590551175,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,1.0,0.0,1.0,0.8582677165354331,3,2,4,1,1,0,0,True
-0.11940298507462686,-0.17075790148019387,0.0,0.0,0.0,-0.15748031496062992,3,2,4,1,1,0,0,True
0.9671641791044776,0.7015700207473667,1.0,0.0,1.0,-0.40157480314960636,3,2,4,1,1,0,0,True
0.7044776119402985,0.5706507981428875,0.0,0.0,0.0,-0.5275590551181103,2,2,2,1,1,0,0,True
0.208955223880597,0.22355627402997036,0.0,0.0,0.0,-0.40157480314960636,3,2,4,1,1,0,0,True
