price,surface_m2,rooms,log_surface,price_per_m2,city_enc,property_type_enc,transaction_type_enc
-0.6378607515897493,-0.5786232387700802,0.6028256849943595,4.2626798770413155,-0.07783222596580588,2,0,1
-0.6241514939274038,0.47946151635600476,0.6028256849943595,5.707110264748875,-0.07769882621898139,6,1,0
-0.6358848537890484,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,5,0
-0.6358848537890484,-0.9006490338084538,0.6028256849943595,0.0,-0.07743264937009563,2,1,0
-0.6370581897752129,-0.6752309772815923,0.6028256849943595,3.912023005428146,-0.07755583109866263,2,0,1
0.2980905911978595,0.019424666301185205,-0.7603420231166577,5.303304908059076,-0.038866964432977526,6,2,2
1.002092182896534,-0.1645900737207426,1.2844095390498682,5.081404364984463,0.007790205082246344,6,1,0
1.1428925012362687,-0.2611978122322547,-0.7603420231166577,4.941642422609304,0.029254976366228543,6,0,0
-0.6283755034775959,-0.5786232387700802,-0.7603420231166577,4.2626798770413155,-0.07669786037675003,6,1,0
-0.6371051232146594,-0.8040412952969418,0.6028256849943595,3.091042453358316,-0.0767726989443935,2,0,1
-0.6342421834084181,-0.4406121837536343,-0.07875816906114906,4.61512051684126,-0.07762679409762456,6,1,1
0.532757788430751,2.273605231569801,0.6028256849943595,6.53813982376767,-0.06392161533970339,6,6,2
-0.6370581897752129,-0.6706306087810441,-0.07875816906114906,3.9318256327243257,-0.07756785872560533,6,0,0
2.189719401372474,0.07922945680831174,1.9659933931053768,5.365976015021851,0.033081227051343684,6,2,2
-0.6394048617475417,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,5,0
-0.6391701945503089,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.07814012972927031,6,5,2
2.189719401372474,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.04381838981841923,1,6,2
-0.6361195209862813,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,3,1
-0.6405570776859553,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,0,0
-0.6344768506056511,-0.3578055507437668,-0.7603420231166577,4.77912349311153,-0.07772435378124962,6,0,1
-0.6354155193945826,-0.4406121837536343,0.6028256849943595,4.61512051684126,-0.07772501971765661,0,0,1
-0.6361195209862813,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,0,1
-0.6363541881835142,-0.9006490338084538,1.9659933931053768,0.0,-0.07743264937009563,6,1,0
-0.6325995130277879,-0.21059375872622457,0.6028256849943595,5.017279836814924,-0.07771192296831901,6,1,1
-0.6335381818167195,-0.4636140262563753,-0.7603420231166577,4.564348191467836,-0.0775368401087531,6,0,1
-0.6403529172243626,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,5,0
0.41542418981430523,-0.49121623725966446,-0.7603420231166577,4.499809670330265,0.021172066238298134,6,0,1
-0.6325995130277879,-0.2565974437317065,-0.7603420231166577,4.948759890378168,-0.07768011657707052,6,1,1
-0.6382315257613773,-0.6016250812728212,-0.7603420231166577,4.189654742026425,-0.07785497976877594,6,0,1
-0.6376636311440737,1.7215610115040174,0.6028256849943595,6.3473892096560105,-0.07811440675454155,6,5,0
-0.6405570776859553,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,1,0
-0.6405570776859553,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,0,0
-0.6405735043897616,0.16203608981817927,-0.7603420231166577,5.44673737166631,-0.07815704235814389,6,0,2
-0.6227434907440065,0.11143203631214911,-0.7603420231166577,5.3981627015177525,-0.07747856270739438,6,1,1
-0.6386069932769499,-0.5556213962673392,-0.07875816906114906,4.330733340286331,-0.07793718705692584,6,1,0
-0.6311915098443905,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,2,6,0
1.9876944112746777,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.04626947492814653,6,5,0
0.2980905911978595,-0.9006490338084538,0.6028256849943595,0.0,-0.07743264937009563,6,1,0
-0.6370581897752129,-0.7166342937865261,0.6028256849943595,3.713572066704308,-0.07742052029555725,2,0,1
0.0821967697435994,-0.6016250812728212,2.647577247160885,4.189654742026425,0.014930452076883836,2,0,2
-0.6364011216229607,-0.6338276607766585,-0.7603420231166577,4.07753744390572,-0.0775543103642216,6,5,2
-0.6402496636575802,-0.173790810721839,-0.7603420231166577,5.0689042022202315,-0.07813980537389321,6,5,2
2.189719401372474,-0.8086416637974899,-0.7603420231166577,3.044522437723423,1.1065321681987574,6,6,0
-0.6372928569724458,-0.9006490338084538,1.9659933931053768,0.0,-0.07743264937009563,2,0,1
-0.6403904639759199,-0.5326195537645982,1.2844095390498682,4.394449154672439,-0.07813756732179122,6,1,0
-0.6311915098443905,-0.4866158687591163,-0.07875816906114906,4.51085950651685,-0.07728409582329052,6,2,0
-0.6370581897752129,-0.21059375872622457,-0.7603420231166577,5.017279836814924,-0.07796076120573353,6,1,0
-0.6344768506056511,-0.9006490338084538,1.2844095390498682,0.0,-0.07743264937009563,6,1,1
0.32479571824296255,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.06644473257078753,6,6,0
1.8234273732116537,0.2632441968302396,-0.7603420231166577,5.537334267018537,0.0033739346163784716,6,0,0
-0.6402496636575802,0.20343940632311303,-0.7603420231166577,5.484796933490655,-0.07814575279012723,6,2,0
1.2836928195760036,-0.3992088672487006,-0.7603420231166577,4.700480365792417,0.06963179384095688,6,0,2
-0.6335381818167195,-0.597024712772273,0.6028256849943595,4.204692619390966,-0.07726425226368808,6,0,1
-0.6382315257613773,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,0,0
-0.6325995130277879,-0.693632451283785,-0.7603420231166577,3.828641396489095,-0.07667291418753554,6,1,1
-0.6349461850001168,-0.4636140262563753,-0.7603420231166577,4.564348191467836,-0.077660914576162,6,6,1
-0.6405556696827719,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,0,0
2.189719401372474,-0.7028331882848815,-0.7603420231166577,3.784189633918261,0.4728611041330651,6,1,2
-0.638771260315013,-0.4406121837536343,0.6028256849943595,4.61512051684126,-0.07800594499094828,6,1,1
0.7674249856636424,-0.9006490338084538,1.2844095390498682,0.0,-0.07743264937009563,6,1,2
0.18075699258141378,-0.8776471913057129,-0.7603420231166577,1.791759469228055,1.2970014680029058,6,4,2
-0.6405711577177893,-0.597024712772273,-0.7603420231166577,4.204692619390966,-0.07815631948561552,6,0,1
-0.6358848537890484,-0.10938565171416427,-0.07875816906114906,5.153291594497779,-0.07792878077130448,6,6,0
0.2980905911978595,-0.9006490338084538,0.6028256849943595,0.0,-0.07743264937009563,6,1,0
-0.6377621913669115,1.0775094214272702,-0.7603420231166577,6.066108090103747,-0.07810238884391928,6,5,2
2.189719401372474,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.04381838981841923,6,5,2
-0.638771260315013,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,0,0
2.189719401372474,-0.5694225017689838,0.6028256849943595,4.290459441148391,0.25092317106657874,2,0,2
-0.640547690998066,-0.9006490338084538,1.2844095390498682,0.0,-0.07743264937009563,6,0,0
-0.6405720963865782,-0.42221070975144154,-0.7603420231166577,4.653960350157523,-0.07815672131769746,6,1,0
-0.6405570776859553,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.07815695620504971,6,0,0
-0.6368235225779799,-0.4406121837536343,-0.07875816906114906,4.61512051684126,-0.07784289046169507,6,1,1
-0.6335381818167195,1.1005112639300112,0.6028256849943595,6.077642243349034,-0.07802172883196032,6,1,0
-0.6342421834084181,-0.5326195537645982,-0.7603420231166577,4.394449154672439,-0.07749418951058129,6,1,1
-0.6405570776859553,0.47946151635600476,-0.7603420231166577,5.707110264748875,-0.07815662309207744,6,0,0
2.0815612901678344,-0.34860481374267044,0.6028256849943595,4.795790545596741,0.11174565294949952,6,1,0
-0.6405570776859553,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,1,0
-0.6279061690831301,1.8595720665204631,-0.7603420231166577,6.398594934535208,-0.07798040632973995,6,1,0
-0.6369173894568732,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.07811279738282662,6,6,1
-0.6232128251384722,0.04702687730447438,-0.7603420231166577,5.332718793265369,-0.07745151381644115,6,0,1
-0.2275639306038173,-0.9006490338084538,1.2844095390498682,0.0,-0.07743264937009563,2,0,2
0.7674249856636424,2.273605231569801,0.6028256849943595,6.53813982376767,-0.06107449591848454,6,1,0
